"model","discrete_algorithm","continuous_algorithm","particles","data_size","repetition","parameter","diagnostic","value"
"GMM","AG","HMC","5","100","2","z[35]","ess","5000.536312030633"
"GMM","AG","HMC","5","100","2","z[35]","r_hat","0.999806079666124"
"GMM","AG","HMC","5","100","2","z[36]","ess","2868.8847161964636"
"GMM","AG","HMC","5","100","2","z[36]","r_hat","1.0011567417817955"
"GMM","AG","HMC","5","100","2","z[37]","ess","239.77333637135183"
"GMM","AG","HMC","5","100","2","z[37]","r_hat","1.0051099940262342"
"GMM","AG","HMC","5","100","2","z[38]","ess","79.52664690430484"
"GMM","AG","HMC","5","100","2","z[38]","r_hat","1.0024957368435445"
"GMM","AG","HMC","5","100","2","z[39]","ess","499.376565038667"
"GMM","AG","HMC","5","100","2","z[39]","r_hat","1.0033840777347443"
"GMM","AG","HMC","5","100","2","z[40]","ess","1054.2143083878461"
"GMM","AG","HMC","5","100","2","z[40]","r_hat","1.0020409916854762"
"GMM","AG","HMC","5","100","2","z[41]","ess","162.0267533177117"
"GMM","AG","HMC","5","100","2","z[41]","r_hat","1.0048182325906407"
"GMM","AG","HMC","5","100","2","z[42]","ess","81.46400435697588"
"GMM","AG","HMC","5","100","2","z[42]","r_hat","1.0041920595338534"
"GMM","AG","HMC","5","100","2","z[43]","ess","411.03887818917264"
"GMM","AG","HMC","5","100","2","z[43]","r_hat","1.002022164072025"
"GMM","AG","HMC","5","100","2","z[44]","ess","396.3238161320759"
"GMM","AG","HMC","5","100","2","z[44]","r_hat","1.0012395587779483"
"GMM","AG","HMC","5","100","2","z[45]","ess","4632.422135705797"
"GMM","AG","HMC","5","100","2","z[45]","r_hat","0.999822359151915"
"GMM","AG","HMC","5","100","2","z[46]","ess","636.0774025670142"
"GMM","AG","HMC","5","100","2","z[46]","r_hat","1.0031435847606571"
"GMM","AG","HMC","5","100","2","z[47]","ess","333.4746490493399"
"GMM","AG","HMC","5","100","2","z[47]","r_hat","1.0032746593697996"
"GMM","AG","HMC","5","100","2","z[48]","ess","101.50656010609757"
"GMM","AG","HMC","5","100","2","z[48]","r_hat","1.0023463645755246"
"GMM","AG","HMC","5","100","2","z[49]","ess","418.45672695685516"
"GMM","AG","HMC","5","100","2","z[49]","r_hat","1.0017312861849104"
"GMM","AG","HMC","5","100","2","z[50]","ess","2238.341511055141"
"GMM","AG","HMC","5","100","2","z[50]","r_hat","1.0019294549954425"
"GMM","AG","HMC","5","100","2","z[51]","ess","321.06196462378495"
"GMM","AG","HMC","5","100","2","z[51]","r_hat","1.000238865017435"
"GMM","AG","HMC","5","100","2","z[52]","ess","476.541540188802"
"GMM","AG","HMC","5","100","2","z[52]","r_hat","1.0021062986494451"
"GMM","AG","HMC","5","100","2","z[53]","ess","105.47012291847474"
"GMM","AG","HMC","5","100","2","z[53]","r_hat","1.0049404790993184"
"GMM","AG","HMC","5","100","2","z[54]","ess","117.4240650211195"
"GMM","AG","HMC","5","100","2","z[54]","r_hat","1.0032684489339336"
"GMM","AG","HMC","5","100","2","z[55]","ess","24.6169887882502"
"GMM","AG","HMC","5","100","2","z[55]","r_hat","1.0097319688805821"
"GMM","AG","HMC","5","100","2","z[56]","ess","147.44052984000228"
"GMM","AG","HMC","5","100","2","z[56]","r_hat","1.0044329427833174"
"GMM","AG","HMC","5","100","2","z[57]","ess","1599.4577537089165"
"GMM","AG","HMC","5","100","2","z[57]","r_hat","1.0028641674346233"
"GMM","AG","HMC","5","100","2","z[58]","ess","266.45898400234506"
"GMM","AG","HMC","5","100","2","z[58]","r_hat","1.0025657246457442"
"GMM","AG","HMC","5","100","2","z[59]","ess","357.77659907791514"
"GMM","AG","HMC","5","100","2","z[59]","r_hat","1.0057822018758324"
"GMM","AG","HMC","5","100","2","z[60]","ess","538.231694688937"
"GMM","AG","HMC","5","100","2","z[60]","r_hat","1.0033306739652332"
"GMM","AG","HMC","5","100","2","z[61]","ess","366.36643991402923"
"GMM","AG","HMC","5","100","2","z[61]","r_hat","1.0025842782871839"
"GMM","AG","HMC","5","100","2","z[62]","ess","2569.8075714825723"
"GMM","AG","HMC","5","100","2","z[62]","r_hat","1.0027333691618954"
"GMM","AG","HMC","5","100","2","z[63]","ess","54.656328950654505"
"GMM","AG","HMC","5","100","2","z[63]","r_hat","1.0041472768006732"
"GMM","AG","HMC","5","100","2","z[64]","ess","72.73972599588684"
"GMM","AG","HMC","5","100","2","z[64]","r_hat","1.0046770249140415"
"GMM","AG","HMC","5","100","2","z[65]","ess","3426.502371448365"
"GMM","AG","HMC","5","100","2","z[65]","r_hat","1.0004740770203155"
"GMM","AG","HMC","5","100","2","z[66]","ess","5012.036913629985"
"GMM","AG","HMC","5","100","2","z[66]","r_hat","1.0014035094626168"
"GMM","AG","HMC","5","100","2","z[67]","ess","59.94342944046323"
"GMM","AG","HMC","5","100","2","z[67]","r_hat","1.0065175208617194"
"GMM","AG","HMC","5","100","2","z[68]","ess","322.75393578335456"
"GMM","AG","HMC","5","100","2","z[68]","r_hat","1.0053201806538352"
"GMM","AG","HMC","5","100","2","z[69]","ess","403.968581202958"
"GMM","AG","HMC","5","100","2","z[69]","r_hat","1.002276800620807"
"GMM","AG","HMC","5","100","2","z[70]","ess","565.3204831238205"
"GMM","AG","HMC","5","100","2","z[70]","r_hat","1.0057762411657643"
"GMM","AG","HMC","5","100","2","z[71]","ess","26.347573740652656"
"GMM","AG","HMC","5","100","2","z[71]","r_hat","1.0074747252909484"
"GMM","AG","HMC","5","100","2","z[72]","ess","577.2290275729489"
"GMM","AG","HMC","5","100","2","z[72]","r_hat","1.004740931607901"
"GMM","AG","HMC","5","100","2","z[73]","ess","410.2049505958991"
"GMM","AG","HMC","5","100","2","z[73]","r_hat","1.0031166258381072"
"GMM","AG","HMC","5","100","2","z[74]","ess","1097.1228812430968"
"GMM","AG","HMC","5","100","2","z[74]","r_hat","1.0004489663963547"
"GMM","AG","HMC","5","100","2","z[75]","ess","275.73741999125565"
"GMM","AG","HMC","5","100","2","z[75]","r_hat","1.0046970805317497"
"GMM","AG","HMC","5","100","2","z[76]","ess","57.8583638797327"
"GMM","AG","HMC","5","100","2","z[76]","r_hat","1.0064730286528372"
"GMM","AG","HMC","5","100","2","z[77]","ess","924.7561158166498"
"GMM","AG","HMC","5","100","2","z[77]","r_hat","1.0020025622647717"
"GMM","AG","HMC","5","100","2","z[78]","ess","54.97968488235051"
"GMM","AG","HMC","5","100","2","z[78]","r_hat","1.0053079851605382"
"GMM","AG","HMC","5","100","2","z[79]","ess","540.0282414923148"
"GMM","AG","HMC","5","100","2","z[79]","r_hat","1.0041111010286297"
"GMM","AG","HMC","5","100","2","z[80]","ess","25.82981757747227"
"GMM","AG","HMC","5","100","2","z[80]","r_hat","1.011598404975336"
"GMM","AG","HMC","5","100","2","z[81]","ess","443.6271046913064"
"GMM","AG","HMC","5","100","2","z[81]","r_hat","1.0023944795425952"
"GMM","AG","HMC","5","100","2","z[82]","ess","127.20151597817107"
"GMM","AG","HMC","5","100","2","z[82]","r_hat","1.0055752335373453"
"GMM","AG","HMC","5","100","2","z[83]","ess","121.62947736945885"
"GMM","AG","HMC","5","100","2","z[83]","r_hat","1.0014640567141353"
"GMM","AG","HMC","5","100","2","z[84]","ess","354.666951898284"
"GMM","AG","HMC","5","100","2","z[84]","r_hat","1.0026356903033637"
"GMM","AG","HMC","5","100","2","z[85]","ess","403.83838864552996"
"GMM","AG","HMC","5","100","2","z[85]","r_hat","1.0016142641200543"
"GMM","AG","HMC","5","100","2","z[86]","ess","426.6408718658914"
"GMM","AG","HMC","5","100","2","z[86]","r_hat","1.0029119012905614"
"GMM","AG","HMC","5","100","2","z[87]","ess","666.8586322662251"
"GMM","AG","HMC","5","100","2","z[87]","r_hat","1.002078790174657"
"GMM","AG","HMC","5","100","2","z[88]","ess","4124.220276527695"
"GMM","AG","HMC","5","100","2","z[88]","r_hat","0.9998201230623666"
"GMM","AG","HMC","5","100","2","z[89]","ess","377.0832176811346"
"GMM","AG","HMC","5","100","2","z[89]","r_hat","1.0014594281303606"
"GMM","AG","HMC","5","100","2","z[90]","ess","408.0055228399034"
"GMM","AG","HMC","5","100","2","z[90]","r_hat","1.0037191574513757"
"GMM","AG","HMC","5","100","2","z[91]","ess","3901.2652893675768"
"GMM","AG","HMC","5","100","2","z[91]","r_hat","1.0019372982626358"
"GMM","AG","HMC","5","100","2","z[92]","ess","405.8113803905257"
"GMM","AG","HMC","5","100","2","z[92]","r_hat","1.0046754810675165"
"GMM","AG","HMC","5","100","2","z[93]","ess","183.5307146783428"
"GMM","AG","HMC","5","100","2","z[93]","r_hat","1.0035381170358746"
"GMM","AG","HMC","5","100","2","z[94]","ess","301.61398186191053"
"GMM","AG","HMC","5","100","2","z[94]","r_hat","1.001172505973418"
"GMM","AG","HMC","5","100","2","z[95]","ess","60.054224748963115"
"GMM","AG","HMC","5","100","2","z[95]","r_hat","1.0084490604029923"
"GMM","AG","HMC","5","100","2","z[96]","ess","389.3338748568033"
"GMM","AG","HMC","5","100","2","z[96]","r_hat","1.0024966977568557"
"GMM","AG","HMC","5","100","2","z[97]","ess","25.127049196118712"
"GMM","AG","HMC","5","100","2","z[97]","r_hat","1.0154753333104498"
"GMM","AG","HMC","5","100","2","z[98]","ess","47.337950843906484"
"GMM","AG","HMC","5","100","2","z[98]","r_hat","1.0078134948808637"
"GMM","AG","HMC","5","100","2","z[99]","ess","1167.9920238883353"
"GMM","AG","HMC","5","100","2","z[99]","r_hat","1.0028625483363716"
"GMM","AG","HMC","5","100","2","z[100]","ess","358.02549929631846"
"GMM","AG","HMC","5","100","2","z[100]","r_hat","1.0041158413968572"
"GMM","AG","HMC","5","100","2","μ[1]","ess","50.92934087642493"
"GMM","AG","HMC","5","100","2","μ[1]","r_hat","1.0246351297570588"
"GMM","AG","HMC","5","100","2","μ[2]","ess","118.27726165724984"
"GMM","AG","HMC","5","100","2","μ[2]","r_hat","1.000450963170275"
"GMM","AG","HMC","5","100","6","w[1]","ess","69.75561427700039"
"GMM","AG","HMC","5","100","6","w[1]","r_hat","0.9998402937572866"
"GMM","AG","HMC","5","100","6","w[2]","ess","69.75561427700048"
"GMM","AG","HMC","5","100","6","w[2]","r_hat","0.9998402937572866"
"GMM","AG","HMC","5","100","6","z[1]","ess","846.7334477344152"
"GMM","AG","HMC","5","100","6","z[1]","r_hat","1.00002896016985"
"GMM","AG","HMC","5","100","6","z[2]","ess","655.4555402674724"
"GMM","AG","HMC","5","100","6","z[2]","r_hat","1.0000543061743823"
"GMM","AG","HMC","5","100","6","z[3]","ess","3517.9390451621603"
"GMM","AG","HMC","5","100","6","z[3]","r_hat","1.0001014878375925"
"GMM","AG","HMC","5","100","6","z[4]","ess","636.2036701681822"
"GMM","AG","HMC","5","100","6","z[4]","r_hat","0.9998050443528307"
"GMM","AG","HMC","5","100","6","z[5]","ess","437.1920345128378"
"GMM","AG","HMC","5","100","6","z[5]","r_hat","0.9998006687482367"
"GMM","AG","HMC","5","100","6","z[6]","ess","5039.80512263367"
"GMM","AG","HMC","5","100","6","z[6]","r_hat","0.9998285861670181"
"GMM","AG","HMC","5","100","6","z[7]","ess","1245.6148457457634"
"GMM","AG","HMC","5","100","6","z[7]","r_hat","1.0005623617398711"
"GMM","AG","HMC","5","100","6","z[8]","ess","3957.794304137757"
"GMM","AG","HMC","5","100","6","z[8]","r_hat","1.0000354643230762"
"GMM","AG","HMC","5","100","6","z[9]","ess","1587.9725198053518"
"GMM","AG","HMC","5","100","6","z[9]","r_hat","0.9998320406689121"
"GMM","AG","HMC","5","100","6","z[10]","ess","3631.0192982645663"
"GMM","AG","HMC","5","100","6","z[10]","r_hat","0.9998843274065871"
"GMM","AG","HMC","5","100","6","z[11]","ess","1001.5405958014959"
"GMM","AG","HMC","5","100","6","z[11]","r_hat","0.9998854275192965"
"GMM","AG","HMC","5","100","6","z[12]","ess","4740.507463422917"
"GMM","AG","HMC","5","100","6","z[12]","r_hat","0.9999603158684526"
"GMM","AG","HMC","5","100","6","z[13]","ess","3954.9360858916916"
"GMM","AG","HMC","5","100","6","z[13]","r_hat","1.0003023850650437"
"GMM","AG","HMC","5","100","6","z[14]","ess","2498.925266008279"
"GMM","AG","HMC","5","100","6","z[14]","r_hat","0.999803595340348"
"GMM","AG","HMC","5","100","6","z[15]","ess","753.5185267630684"
"GMM","AG","HMC","5","100","6","z[15]","r_hat","1.0000995266663684"
"GMM","AG","HMC","5","100","6","z[16]","ess","797.6654592999278"
"GMM","AG","HMC","5","100","6","z[16]","r_hat","0.9998677340461511"
"GMM","AG","HMC","5","100","6","z[17]","ess","516.0128232304917"
"GMM","AG","HMC","5","100","6","z[17]","r_hat","0.9998578469661563"
"GMM","AG","HMC","5","100","6","z[18]","ess","513.1314281353276"
"GMM","AG","HMC","5","100","6","z[18]","r_hat","0.9998064541894284"
"GMM","AG","HMC","5","100","6","z[19]","ess","96.53526793788802"
"GMM","AG","HMC","5","100","6","z[19]","r_hat","1.000600781069515"
"GMM","AG","HMC","5","100","6","z[20]","ess","711.2946123863375"
"GMM","AG","HMC","5","100","6","z[20]","r_hat","0.9998133508641431"
"GMM","AG","HMC","5","100","6","z[21]","ess","560.9994608015091"
"GMM","AG","HMC","5","100","6","z[21]","r_hat","0.9998921471037001"
"GMM","AG","HMC","5","100","6","z[22]","ess","3465.85805156112"
"GMM","AG","HMC","5","100","6","z[22]","r_hat","0.9998628641704288"
"GMM","AG","HMC","5","100","6","z[23]","ess","604.9692610494138"
"GMM","AG","HMC","5","100","6","z[23]","r_hat","0.9998867960183543"
"GMM","AG","HMC","5","100","6","z[24]","ess","756.5051400282741"
"GMM","AG","HMC","5","100","6","z[24]","r_hat","1.0000918964003442"
"GMM","AG","HMC","5","100","6","z[25]","ess","3842.7872579592627"
"GMM","AG","HMC","5","100","6","z[25]","r_hat","0.999995789310722"
"GMM","AG","HMC","5","100","6","z[26]","ess","4637.627321064446"
"GMM","AG","HMC","5","100","6","z[26]","r_hat","0.9998237177829605"
"GMM","AG","HMC","5","100","6","z[27]","ess","4325.5229895245575"
"GMM","AG","HMC","5","100","6","z[27]","r_hat","0.9999326187747075"
"GMM","AG","HMC","5","100","6","z[28]","ess","3985.837169543007"
"GMM","AG","HMC","5","100","6","z[28]","r_hat","0.9998093084752928"
"GMM","AG","HMC","5","100","6","z[29]","ess","838.231690125819"
"GMM","AG","HMC","5","100","6","z[29]","r_hat","0.9998008580159314"
"GMM","AG","HMC","5","100","6","z[30]","ess","445.00601039050565"
"GMM","AG","HMC","5","100","6","z[30]","r_hat","1.000622187486229"
"GMM","AG","HMC","5","100","6","z[31]","ess","647.8440581272146"
"GMM","AG","HMC","5","100","6","z[31]","r_hat","0.9998189378412456"
"GMM","AG","HMC","5","100","6","z[32]","ess","555.376796118788"
"GMM","AG","HMC","5","100","6","z[32]","r_hat","1.000191162380214"
"GMM","AG","HMC","5","100","6","z[33]","ess","5097.660444146818"
"GMM","AG","HMC","5","100","6","z[33]","r_hat","0.9998768034765277"
"GMM","AG","HMC","5","100","6","z[34]","ess","457.406065608174"
"GMM","AG","HMC","5","100","6","z[34]","r_hat","0.9999549041726067"
"GMM","AG","HMC","5","100","6","z[35]","ess","4601.560422843586"
"GMM","AG","HMC","5","100","6","z[35]","r_hat","1.0002941739071975"
"GMM","AG","HMC","5","100","6","z[36]","ess","3222.9343422325073"
"GMM","AG","HMC","5","100","6","z[36]","r_hat","0.9999679699334136"
"GMM","AG","HMC","5","100","6","z[37]","ess","619.4564563055982"
"GMM","AG","HMC","5","100","6","z[37]","r_hat","0.999827245078717"
"GMM","AG","HMC","5","100","6","z[38]","ess","654.6667323174086"
"GMM","AG","HMC","5","100","6","z[38]","r_hat","0.9998150612433176"
"GMM","AG","HMC","5","100","6","z[39]","ess","498.8895445832417"
"GMM","AG","HMC","5","100","6","z[39]","r_hat","0.9998067060153313"
"GMM","AG","HMC","5","100","6","z[40]","ess","1217.1208376762527"
"GMM","AG","HMC","5","100","6","z[40]","r_hat","1.000088963954434"
"GMM","AG","HMC","5","100","6","z[41]","ess","613.4377421688254"
"GMM","AG","HMC","5","100","6","z[41]","r_hat","0.999799979995999"
"GMM","AG","HMC","5","100","6","z[42]","ess","1036.9104878035848"
"GMM","AG","HMC","5","100","6","z[42]","r_hat","0.999822857740336"
"GMM","AG","HMC","5","100","6","z[43]","ess","672.6626744211034"
"GMM","AG","HMC","5","100","6","z[43]","r_hat","1.000010152575395"
"GMM","AG","HMC","5","100","6","z[44]","ess","377.2199986421948"
"GMM","AG","HMC","5","100","6","z[44]","r_hat","1.0000782212882158"
"GMM","AG","HMC","5","100","6","z[45]","ess","4767.854249851857"
"GMM","AG","HMC","5","100","6","z[45]","r_hat","1.0001611611546868"
"GMM","AG","HMC","5","100","6","z[46]","ess","788.2967060990626"
"GMM","AG","HMC","5","100","6","z[46]","r_hat","0.9999380590767355"
"GMM","AG","HMC","5","100","6","z[47]","ess","468.1533743879017"
"GMM","AG","HMC","5","100","6","z[47]","r_hat","1.0000771459907716"
"GMM","AG","HMC","5","100","6","z[48]","ess","1269.4412514751969"
"GMM","AG","HMC","5","100","6","z[48]","r_hat","1.0000609667547462"
"GMM","AG","HMC","5","100","6","z[49]","ess","450.2580474538966"
"GMM","AG","HMC","5","100","6","z[49]","r_hat","0.9998180347029555"
"GMM","AG","HMC","5","100","6","z[50]","ess","1821.1327810831733"
"GMM","AG","HMC","5","100","6","z[50]","r_hat","0.9999334150475817"
"GMM","AG","HMC","5","100","6","z[51]","ess","763.2204799829766"
"GMM","AG","HMC","5","100","6","z[51]","r_hat","0.9998086582251705"
"GMM","AG","HMC","5","100","6","z[52]","ess","510.0537570122413"
"GMM","AG","HMC","5","100","6","z[52]","r_hat","1.0001692050889066"
"GMM","AG","HMC","5","100","6","z[53]","ess","1510.2904654092802"
"GMM","AG","HMC","5","100","6","z[53]","r_hat","1.0006105500039417"
"GMM","AG","HMC","5","100","6","z[54]","ess","1290.3077057523615"
"GMM","AG","HMC","5","100","6","z[54]","r_hat","0.9999051965080135"
"GMM","AG","HMC","5","100","6","z[55]","ess","5033.601242507143"
"GMM","AG","HMC","5","100","6","z[55]","r_hat","0.9999334557298553"
"GMM","AG","HMC","5","100","6","z[56]","ess","975.9130023098176"
"GMM","AG","HMC","5","100","6","z[56]","r_hat","1.001198710143775"
"GMM","AG","HMC","5","100","6","z[57]","ess","2078.4264678325594"
"GMM","AG","HMC","5","100","6","z[57]","r_hat","1.0032833751640573"
"GMM","AG","HMC","5","100","6","z[58]","ess","664.053557048292"
"GMM","AG","HMC","5","100","6","z[58]","r_hat","1.0002864807865999"
"GMM","AG","HMC","5","100","6","z[59]","ess","540.4591234936962"
"GMM","AG","HMC","5","100","6","z[59]","r_hat","1.000080176626243"
"GMM","AG","HMC","5","100","6","z[60]","ess","656.2530435744084"
"GMM","AG","HMC","5","100","6","z[60]","r_hat","1.0006310261907174"
"GMM","AG","HMC","5","100","6","z[61]","ess","407.96252615951477"
"GMM","AG","HMC","5","100","6","z[61]","r_hat","0.9998085252733606"
"GMM","AG","HMC","5","100","6","z[62]","ess","2280.2948271813434"
"GMM","AG","HMC","5","100","6","z[62]","r_hat","1.0007511905265178"
"GMM","AG","HMC","5","100","6","z[63]","ess","2593.452923048701"
"GMM","AG","HMC","5","100","6","z[63]","r_hat","1.0000957754472188"
"GMM","AG","HMC","5","100","6","z[64]","ess","1700.6501353645165"
"GMM","AG","HMC","5","100","6","z[64]","r_hat","0.9999344019555256"
"GMM","AG","HMC","5","100","6","z[65]","ess","3391.381162032148"
"GMM","AG","HMC","5","100","6","z[65]","r_hat","1.00084992030204"
"GMM","AG","HMC","5","100","6","z[66]","ess","820.9218807884737"
"GMM","AG","HMC","5","100","6","z[66]","r_hat","0.9999387843408784"
"GMM","AG","HMC","5","100","6","z[67]","ess","1239.8484335889868"
"GMM","AG","HMC","5","100","6","z[67]","r_hat","0.9999217508971261"
"GMM","AG","HMC","5","100","6","z[68]","ess","668.8266057968672"
"GMM","AG","HMC","5","100","6","z[68]","r_hat","0.9998087763895859"
"GMM","AG","HMC","5","100","6","z[69]","ess","670.721546916425"
"GMM","AG","HMC","5","100","6","z[69]","r_hat","0.9998670288295171"
"GMM","AG","HMC","5","100","6","z[70]","ess","693.2484255260414"
"GMM","AG","HMC","5","100","6","z[70]","r_hat","0.9999565724196176"
"GMM","AG","HMC","5","100","6","z[71]","ess","4958.976315641703"
"GMM","AG","HMC","5","100","6","z[71]","r_hat","0.9999622572642906"
"GMM","AG","HMC","5","100","6","z[72]","ess","872.028036715555"
"GMM","AG","HMC","5","100","6","z[72]","r_hat","1.0002364394275671"
"GMM","AG","HMC","5","100","6","z[73]","ess","540.9250258157864"
"GMM","AG","HMC","5","100","6","z[73]","r_hat","0.9998445920160112"
"GMM","AG","HMC","5","100","6","z[74]","ess","1486.570617203091"
"GMM","AG","HMC","5","100","6","z[74]","r_hat","0.9998029169652727"
"GMM","AG","HMC","5","100","6","z[75]","ess","510.10042334357917"
"GMM","AG","HMC","5","100","6","z[75]","r_hat","0.9998571463998419"
"GMM","AG","HMC","5","100","6","z[76]","ess","835.0503277111699"
"GMM","AG","HMC","5","100","6","z[76]","r_hat","1.000107259259871"
"GMM","AG","HMC","5","100","6","z[77]","ess","886.4032037892765"
"GMM","AG","HMC","5","100","6","z[77]","r_hat","1.0001111516557637"
"GMM","AG","HMC","5","100","6","z[78]","ess","2800.3834770280314"
"GMM","AG","HMC","5","100","6","z[78]","r_hat","0.9998846603679717"
"GMM","AG","HMC","5","100","6","z[79]","ess","645.121464338283"
"GMM","AG","HMC","5","100","6","z[79]","r_hat","0.9998006424931655"
"GMM","AG","HMC","5","100","6","z[80]","ess","5069.142046026174"
"GMM","AG","HMC","5","100","6","z[80]","r_hat","0.999799979995999"
"GMM","AG","HMC","5","100","6","z[81]","ess","741.3188103277153"
"GMM","AG","HMC","5","100","6","z[81]","r_hat","1.000424444805733"
"GMM","AG","HMC","5","100","6","z[82]","ess","1183.5852571958944"
"GMM","AG","HMC","5","100","6","z[82]","r_hat","0.9998778254699799"
"GMM","AG","HMC","5","100","6","z[83]","ess","586.7054856939702"
"GMM","AG","HMC","5","100","6","z[83]","r_hat","0.9998870667937773"
"GMM","AG","HMC","5","100","6","z[84]","ess","541.0963480855823"
"GMM","AG","HMC","5","100","6","z[84]","r_hat","1.0001475388287757"
"GMM","AG","HMC","5","100","6","z[85]","ess","553.6815632359784"
"GMM","AG","HMC","5","100","6","z[85]","r_hat","1.0000037571476799"
"GMM","AG","HMC","5","100","6","z[86]","ess","595.8000692089521"
"GMM","AG","HMC","5","100","6","z[86]","r_hat","0.9998822751414742"
"GMM","AG","HMC","5","100","6","z[87]","ess","733.9691654928811"
"GMM","AG","HMC","5","100","6","z[87]","r_hat","0.9999761311261322"
"GMM","AG","HMC","5","100","6","z[88]","ess","4732.399402863166"
"GMM","AG","HMC","5","100","6","z[88]","r_hat","0.9998231262227852"
"GMM","AG","HMC","5","100","6","z[89]","ess","425.68247377330454"
"GMM","AG","HMC","5","100","6","z[89]","r_hat","1.000215847764072"
"GMM","AG","HMC","5","100","6","z[90]","ess","561.7287557568793"
"GMM","AG","HMC","5","100","6","z[90]","r_hat","1.0006067042639046"
"GMM","AG","HMC","5","100","6","z[91]","ess","3865.4566000224704"
"GMM","AG","HMC","5","100","6","z[91]","r_hat","1.000858869499252"
"GMM","AG","HMC","5","100","6","z[92]","ess","326.8573228141487"
"GMM","AG","HMC","5","100","6","z[92]","r_hat","1.0007139946675236"
"GMM","AG","HMC","5","100","6","z[93]","ess","1321.488819838614"
"GMM","AG","HMC","5","100","6","z[93]","r_hat","0.9998791925114946"
"GMM","AG","HMC","5","100","6","z[94]","ess","531.4032655717266"
"GMM","AG","HMC","5","100","6","z[94]","r_hat","1.0002544221619507"
"GMM","AG","HMC","5","100","6","z[95]","ess","3598.1425841820314"
"GMM","AG","HMC","5","100","6","z[95]","r_hat","1.0009103437242373"
"GMM","AG","HMC","5","100","6","z[96]","ess","590.3129881954823"
"GMM","AG","HMC","5","100","6","z[96]","r_hat","1.0001268395866172"
"GMM","AG","HMC","5","100","6","z[97]","ess","4887.213802401498"
"GMM","AG","HMC","5","100","6","z[97]","r_hat","0.9998074261586335"
"GMM","AG","HMC","5","100","6","z[98]","ess","3560.6607082473533"
"GMM","AG","HMC","5","100","6","z[98]","r_hat","1.000148686620563"
"GMM","AG","HMC","5","100","6","z[99]","ess","2254.840191944776"
"GMM","AG","HMC","5","100","6","z[99]","r_hat","0.9998015446808515"
"GMM","AG","HMC","5","100","6","z[100]","ess","590.359268267858"
"GMM","AG","HMC","5","100","6","z[100]","r_hat","0.9999179887373187"
"GMM","AG","HMC","5","100","6","μ[1]","ess","68.76927265727672"
"GMM","AG","HMC","5","100","6","μ[1]","r_hat","1.0001806841801486"
"GMM","AG","HMC","5","100","6","μ[2]","ess","92.99578293352533"
"GMM","AG","HMC","5","100","6","μ[2]","r_hat","1.0002524548177076"
"GMM","AG","HMC","5","100","3","w[1]","ess","130.3174934008569"
"GMM","AG","HMC","5","100","3","w[1]","r_hat","1.0098024879455874"
"GMM","AG","HMC","5","100","3","w[2]","ess","130.317493400857"
"GMM","AG","HMC","5","100","3","w[2]","r_hat","1.0098024879455874"
"GMM","AG","HMC","5","100","3","z[1]","ess","559.2121611736798"
"GMM","AG","HMC","5","100","3","z[1]","r_hat","1.0022103223492231"
"GMM","AG","HMC","5","100","3","z[2]","ess","960.0289530636162"
"GMM","AG","HMC","5","100","3","z[2]","r_hat","1.0009222789977732"
"GMM","AG","HMC","5","100","3","z[3]","ess","87.50784124330407"
"GMM","AG","HMC","5","100","3","z[3]","r_hat","1.0043486362425338"
"GMM","AG","HMC","5","100","3","z[4]","ess","1708.781532983822"
"GMM","AG","HMC","5","100","3","z[4]","r_hat","0.9998687248964069"
"GMM","AG","HMC","5","100","3","z[5]","ess","593.52709797875"
"GMM","AG","HMC","5","100","3","z[5]","r_hat","1.0006391479855226"
"GMM","AG","HMC","5","100","3","z[6]","ess","5036.313093895893"
"GMM","AG","HMC","5","100","3","z[6]","r_hat","0.9997999799959991"
"GMM","AG","HMC","5","100","3","z[7]","ess","3485.053497613826"
"GMM","AG","HMC","5","100","3","z[7]","r_hat","1.0001033670809607"
"GMM","AG","HMC","5","100","3","z[8]","ess","69.03972579645716"
"GMM","AG","HMC","5","100","3","z[8]","r_hat","1.004857403731863"
"GMM","AG","HMC","5","100","3","z[9]","ess","2564.6178157413847"
"GMM","AG","HMC","5","100","3","z[9]","r_hat","0.9998061136274092"
"GMM","AG","HMC","5","100","3","z[10]","ess","2706.9556851685466"
"GMM","AG","HMC","5","100","3","z[10]","r_hat","0.9999546737392273"
"GMM","AG","HMC","5","100","3","z[11]","ess","1692.4684112695752"
"GMM","AG","HMC","5","100","3","z[11]","r_hat","0.9998127804931166"
"GMM","AG","HMC","5","100","3","z[12]","ess","57.38213662426491"
"GMM","AG","HMC","5","100","3","z[12]","r_hat","1.0069794748828047"
"GMM","AG","HMC","5","100","3","z[13]","ess","31.7753335973637"
"GMM","AG","HMC","5","100","3","z[13]","r_hat","1.0081788251021346"
"GMM","AG","HMC","5","100","3","z[14]","ess","2509.0010656281192"
"GMM","AG","HMC","5","100","3","z[14]","r_hat","1.0001707143133434"
"GMM","AG","HMC","5","100","3","z[15]","ess","926.2454743344505"
"GMM","AG","HMC","5","100","3","z[15]","r_hat","1.0005526663005004"
"GMM","AG","HMC","5","100","3","z[16]","ess","587.8488432867986"
"GMM","AG","HMC","5","100","3","z[16]","r_hat","1.0006317597203944"
"GMM","AG","HMC","5","100","3","z[17]","ess","702.6630230911082"
"GMM","AG","HMC","5","100","3","z[17]","r_hat","1.0013570481013443"
